%time,field.header.seq,field.header.stamp,field.header.frame_id,field.info.header.seq,field.info.header.stamp,field.info.header.frame_id,field.info.vehid,field.info.type,field.info.msg_ver,field.info.comm,field.speed,field.position.x,field.position.y,field.position.z,field.yaw,field.wheel_angle,field.quality,field.distance,field.status,field.direction,field.weight,field.correction.x,field.correction.y,field.correction.z,field.reason.reason,field.reason.point.x,field.reason.point.y,field.reason.point.z,field.reason.state
1687475310283165418,2209208,1687475310280848026,,0,0,,1007002,,,,5.48792982101,278.147258168,-1631.9582614,300.219653776,1.83705019951,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310296085222,2209209,1687475310293098926,,0,0,,1007002,,,,5.46205615997,278.100743389,-1631.79534013,300.221685446,1.8371052742,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310312750938,2209210,1687475310308321952,,0,0,,1007002,,,,5.46434307098,278.076555956,-1631.72223068,300.215996795,1.83702754974,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310326376070,2209211,1687475310322966098,,0,0,,1007002,,,,5.46689844131,278.048591407,-1631.63771055,300.209414255,1.8370038271,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310344311344,2209212,1687475310341718912,,0,0,,1007002,,,,5.30670166016,278.032186227,-1631.54319815,300.207798271,1.83730947971,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310362297766,2209213,1687475310357686042,,0,0,,1007002,,,,5.30908584595,278.003149702,-1631.46069102,300.200685446,1.83734166622,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310376686455,2209214,1687475310373454093,,0,0,,1007002,,,,5.3112912178,277.974960679,-1631.38056807,300.19377587,1.83736586571,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310395815973,2209215,1687475310392226934,,0,0,,1007002,,,,5.30098104477,277.952930043,-1631.28956362,300.195003018,1.83766627312,0.00480769248679,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310412077410,2209216,1687475310407768011,,0,0,,1007002,,,,5.30280733109,277.925253863,-1631.21474449,300.190415818,1.83786177635,0.00480769248679,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310424165843,2209217,1687475310422142982,,0,0,,1007002,,,,5.30457639694,277.896748659,-1631.13762962,300.185688086,1.83812618256,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310442380238,2209218,1687475310440090894,,0,0,,1007002,,,,5.30641412735,277.86539764,-1631.05273975,300.180485074,1.83828961849,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
